Invoice Date,Product,Region,Retailer,Sales Method,State,Price per Unit,Total Sales,Units Sold
2036-05-06,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,35,1925,55
2036-05-07,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,40,2300,58
2036-05-08,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,45,3038,68
2036-05-09,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,50,3250,65
2036-05-10,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,55,3713,68
2036-05-11,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,60,3900,65
2036-05-12,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,28,42,15
2036-05-13,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,29,41,14
2036-05-14,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,49,83,17
2036-05-15,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,52,106,20
2036-05-16,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,55,90,16
2036-05-17,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,44,80,18
2036-05-18,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,24,34,14
2036-05-19,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,25,31,12
2036-05-20,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,34,54,16
2036-05-21,Women's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,38,57,15
2036-05-22,Women's Athletic Footwear,Southeast,Sports Direct,Online,South Carolina,60,4650,78
2036-05-23,Women's Athletic Footwear,Southeast,Sports Direct,Online,South Carolina,30,1725,58
2036-05-24,Women's Athletic Footwear,Southeast,Sports Direct,Online,South Carolina,59,114,19
2036-05-25,Women's Athletic Footwear,Southeast,Sports Direct,Online,South Carolina,29,50,17
2036-05-26,Women's Athletic Footwear,Southeast,Sports Direct,Online,Virginia,29,34,12
2036-05-27,Women's Street Footwear,Southeast,Sports Direct,Online,Florida,41,92,23
2036-05-28,Women's Street Footwear,Southeast,Sports Direct,Online,Florida,46,103,22
2036-05-29,Women's Street Footwear,Southeast,Sports Direct,Online,Florida,52,129,25
2036-05-30,Women's Street Footwear,Southeast,Sports Direct,Online,Florida,47,95,20
2036-05-31,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,20,1150,58
2036-06-01,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,20,1250,63
2036-06-02,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,30,1875,63
2036-06-03,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,35,2013,58
2036-06-04,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,40,2500,63
2036-06-05,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,40,2380,60
2036-06-06,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,50,3375,68
2036-06-07,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,55,3988,73
2036-06-08,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,55,3988,73
2036-06-09,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,28,49,18
2036-06-10,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,34,51,15
2036-06-11,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,19,34,18
2036-06-12,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,37,63,17
2036-06-13,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,54,113,21
2036-06-14,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,38,63,17
2036-06-15,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,47,79,17
2036-06-16,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,20,29,14
2036-06-17,Women's Street Footwear,Southeast,Sports Direct,Online,North Carolina,53,104,20
2036-06-18,Women's Street Footwear,Southeast,Sports Direct,Online,South Carolina,60,4950,83
2036-06-19,Women's Street Footwear,Southeast,Sports Direct,Online,South Carolina,56,120,22
2036-06-20,Women's Street Footwear,Southeast,Sports Direct,Online,South Carolina,25,1688,68
2036-06-21,Women's Street Footwear,Southeast,Sports Direct,Online,South Carolina,25,1813,73
2036-06-22,Women's Street Footwear,Southeast,Sports Direct,Online,South Carolina,24,45,19
2036-06-23,Women's Street Footwear,Southeast,Sports Direct,Online,South Carolina,23,39,17
2036-06-24,Women's Street Footwear,Southeast,Sports Direct,Online,Virginia,23,34,15
2036-06-25,Women's Street Footwear,Southeast,Sports Direct,Online,Virginia,23,35,15
2036-06-26,Men's Apparel,Southeast,West Gear,Online,Florida,52,102,20
2036-06-27,Men's Apparel,Southeast,West Gear,Online,Florida,58,114,20
2036-06-28,Men's Apparel,Southeast,West Gear,Online,Florida,61,127,21
2036-06-29,Men's Apparel,Southeast,West Gear,Online,Florida,62,144,23
2036-06-30,Men's Apparel,Southeast,West Gear,Online,Florida,51,84,17
2036-07-01,Men's Athletic Footwear,Southeast,West Gear,Online,Florida,55,139,25
2036-07-02,Men's Athletic Footwear,Southeast,West Gear,Online,Florida,57,128,23
2036-07-03,Men's Athletic Footwear,Southeast,West Gear,Online,Florida,54,111,21
2036-07-04,Men's Athletic Footwear,Southeast,West Gear,Online,Florida,54,105,19
2036-07-05,Men's Athletic Footwear,Southeast,West Gear,Online,Florida,44,83,19
2036-07-06,Men's Athletic Footwear,Southeast,West Gear,Online,Florida,42,58,14
2036-07-07,Men's Street Footwear,Southeast,West Gear,Online,Florida,52,156,30
2036-07-08,Men's Street Footwear,Southeast,West Gear,Online,Florida,60,182,30
2036-07-09,Men's Street Footwear,Southeast,West Gear,Online,Florida,55,160,29
2036-07-10,Men's Street Footwear,Southeast,West Gear,Online,Florida,60,179,30
2036-07-11,Men's Street Footwear,Southeast,West Gear,Online,Florida,41,105,26
2036-07-12,Men's Street Footwear,Southeast,West Gear,Online,Florida,44,103,23
2036-07-13,Women's Apparel,Southeast,West Gear,Online,Florida,44,92,21
2036-07-14,Women's Apparel,Southeast,West Gear,Online,Florida,64,159,25
2036-07-15,Women's Apparel,Southeast,West Gear,Online,Florida,63,163,26
2036-07-16,Women's Apparel,Southeast,West Gear,Online,Florida,67,163,24
2036-07-17,Women's Apparel,Southeast,West Gear,Online,Florida,44,77,18
2036-07-18,Women's Athletic Footwear,Southeast,West Gear,Online,Florida,47,102,22
2036-07-19,Women's Athletic Footwear,Southeast,West Gear,Online,Florida,49,86,18
2036-07-20,Women's Athletic Footwear,Southeast,West Gear,Online,Florida,53,123,23
2036-07-21,Women's Athletic Footwear,Southeast,West Gear,Online,Florida,38,64,17
2036-07-22,Women's Athletic Footwear,Southeast,West Gear,Online,Florida,38,72,19
2036-07-23,Women's Athletic Footwear,Southeast,West Gear,Online,Florida,37,54,15
2036-07-24,Women's Street Footwear,Southeast,West Gear,Online,Florida,49,102,21
2036-07-25,Women's Street Footwear,Southeast,West Gear,Online,Florida,47,88,19
2036-07-26,Women's Street Footwear,Southeast,West Gear,Online,Florida,50,108,22
2036-07-27,Women's Street Footwear,Southeast,West Gear,Online,Florida,53,122,23
2036-07-28,Women's Street Footwear,Southeast,West Gear,Online,Florida,32,65,20
2036-07-29,Women's Street Footwear,Southeast,West Gear,Online,Florida,33,57,17
2036-07-30,Women's Street Footwear,Southeast,West Gear,Online,Florida,32,54,17
2036-07-31,Men's Apparel,West,Foot Locker,Online,Wyoming,54,78,15
2036-08-01,Men's Athletic Footwear,West,Foot Locker,Online,California,41,32,8
2036-08-02,Men's Athletic Footwear,West,Foot Locker,Online,Washington,41,91,22
2036-08-03,Men's Street Footwear,West,Foot Locker,Online,California,44,55,12
2036-08-04,Men's Street Footwear,West,Foot Locker,Online,Washington,44,120,27
2036-08-05,Women's Apparel,West,Foot Locker,Online,Wyoming,56,97,17
2036-08-06,Women's Athletic Footwear,West,Foot Locker,Online,California,37,13,3
2036-08-07,Women's Athletic Footwear,West,Foot Locker,Online,Washington,38,67,18
2036-08-08,Women's Athletic Footwear,West,Foot Locker,Online,Wyoming,44,59,14
2036-08-09,Women's Street Footwear,West,Foot Locker,Online,California,32,27,8
2036-08-10,Women's Street Footwear,West,Foot Locker,Online,Washington,34,78,23
2036-08-11,Women's Street Footwear,West,Foot Locker,Online,Wyoming,44,73,17
2036-08-12,Men's Apparel,West,Kohl's,Online,Wyoming,47,66,14
2036-08-13,Men's Apparel,West,Kohl's,Online,Wyoming,47,68,15
2036-08-14,Men's Apparel,West,Kohl's,Online,Wyoming,51,73,14
2036-08-15,Men's Apparel,West,Kohl's,Online,Wyoming,45,60,13
2036-08-16,Men's Apparel,West,Kohl's,Online,Wyoming,47,50,11
2036-08-17,Men's Apparel,West,Kohl's,Online,Wyoming,48,66,14
2036-08-18,Men's Apparel,West,Kohl's,Online,Wyoming,48,60,13
2036-08-19,Men's Apparel,West,Kohl's,Online,Wyoming,49,66,14
2036-08-20,Men's Apparel,West,Kohl's,Online,Wyoming,54,69,13
2036-08-21,Men's Apparel,West,Kohl's,Online,Wyoming,47,59,13
2036-08-22,Men's Athletic Footwear,West,Kohl's,Online,Wyoming,41,62,15
2036-08-23,Men's Athletic Footwear,West,Kohl's,Online,Wyoming,44,77,17
2036-08-24,Men's Athletic Footwear,West,Kohl's,Online,Wyoming,42,71,17
2036-08-25,Men's Athletic Footwear,West,Kohl's,Online,Wyoming,43,70,16
2036-08-26,Men's Athletic Footwear,West,Kohl's,Online,Wyoming,44,74,17
2036-08-27,Men's Athletic Footwear,West,Kohl's,Online,Wyoming,42,70,17
2036-08-28,Men's Athletic Footwear,West,Kohl's,Online,Wyoming,44,66,15
2036-08-29,Men's Athletic Footwear,West,Kohl's,Online,Wyoming,44,72,16
2036-08-30,Men's Athletic Footwear,West,Kohl's,Online,Wyoming,37,48,13
2036-08-31,Men's Athletic Footwear,West,Kohl's,Online,Wyoming,39,55,14
2036-09-01,Men's Street Footwear,West,Kohl's,Online,Wyoming,38,93,25
2036-09-02,Men's Street Footwear,West,Kohl's,Online,Wyoming,52,116,22
2036-09-03,Men's Street Footwear,West,Kohl's,Online,Wyoming,53,116,22
2036-09-04,Men's Street Footwear,West,Kohl's,Online,Wyoming,39,81,21
2036-09-05,Men's Street Footwear,West,Kohl's,Online,Wyoming,46,114,25
2036-09-06,Men's Street Footwear,West,Kohl's,Online,Wyoming,47,120,26
2036-09-07,Men's Street Footwear,West,Kohl's,Online,Wyoming,48,100,21
2036-09-08,Men's Street Footwear,West,Kohl's,Online,Wyoming,48,109,23
2036-09-09,Men's Street Footwear,West,Kohl's,Online,Wyoming,50,101,20
2036-09-10,Men's Street Footwear,West,Kohl's,Online,Wyoming,45,111,25
2036-09-11,Women's Apparel,West,Kohl's,Online,Wyoming,36,54,15
2036-09-12,Women's Apparel,West,Kohl's,Online,Wyoming,51,100,20
2036-09-13,Women's Apparel,West,Kohl's,Online,Wyoming,37,61,17
2036-09-14,Women's Apparel,West,Kohl's,Online,Wyoming,50,82,16
2036-09-15,Women's Apparel,West,Kohl's,Online,Wyoming,55,83,15
2036-09-16,Women's Apparel,West,Kohl's,Online,Wyoming,38,66,17
2036-09-17,Women's Apparel,West,Kohl's,Online,Wyoming,55,89,16
2036-09-18,Women's Apparel,West,Kohl's,Online,Wyoming,52,81,16
2036-09-19,Women's Apparel,West,Kohl's,Online,Wyoming,52,90,17
2036-09-20,Women's Apparel,West,Kohl's,Online,Wyoming,52,102,20
2036-09-21,Women's Athletic Footwear,West,Kohl's,Online,Wyoming,41,49,12
2036-09-22,Women's Athletic Footwear,West,Kohl's,Online,Wyoming,33,37,11
2036-09-23,Women's Athletic Footwear,West,Kohl's,Online,Wyoming,33,39,12
2036-09-24,Women's Athletic Footwear,West,Kohl's,Online,Wyoming,38,53,14
2036-09-25,Women's Athletic Footwear,West,Kohl's,Online,Wyoming,39,59,15
2036-09-26,Women's Athletic Footwear,West,Kohl's,Online,Wyoming,32,39,12
2036-09-27,Women's Athletic Footwear,West,Kohl's,Online,Wyoming,38,51,14
2036-09-28,Women's Athletic Footwear,West,Kohl's,Online,Wyoming,38,56,15
2036-09-29,Women's Athletic Footwear,West,Kohl's,Online,Wyoming,42,57,14
2036-09-30,Women's Athletic Footwear,West,Kohl's,Online,Wyoming,39,51,13
2036-10-01,Women's Street Footwear,West,Kohl's,Online,Wyoming,27,40,15
2036-10-02,Women's Street Footwear,West,Kohl's,Online,Wyoming,38,50,13
2036-10-03,Women's Street Footwear,West,Kohl's,Online,Wyoming,38,54,14
2036-10-04,Women's Street Footwear,West,Kohl's,Online,Wyoming,28,41,15
2036-10-05,Women's Street Footwear,West,Kohl's,Online,Wyoming,38,52,14
2036-10-06,Women's Street Footwear,West,Kohl's,Online,Wyoming,42,53,13
2036-10-07,Women's Street Footwear,West,Kohl's,Online,Wyoming,38,57,15
2036-10-08,Women's Street Footwear,West,Kohl's,Online,Wyoming,39,57,15
2036-10-09,Women's Street Footwear,West,Kohl's,Online,Wyoming,42,61,15
2036-10-10,Men's Apparel,West,West Gear,Online,Utah,32,32,10
2036-10-11,Men's Apparel,West,West Gear,Online,Utah,34,37,11
2036-10-12,Men's Apparel,West,West Gear,Online,Utah,29,30,11
2036-10-13,Men's Apparel,West,West Gear,Online,Utah,32,41,13
2036-10-14,Men's Apparel,West,West Gear,Online,Utah,33,24,7
2036-10-15,Men's Apparel,West,West Gear,Online,Utah,39,35,9
2036-10-16,Men's Apparel,West,West Gear,Online,Utah,19,17,9
2036-10-17,Men's Apparel,West,West Gear,Online,Utah,29,24,8
2036-10-18,Men's Apparel,West,West Gear,Online,Utah,38,29,8
2036-10-19,Men's Apparel,West,West Gear,Online,Utah,38,43,11
2036-10-20,Men's Apparel,West,West Gear,Online,Utah,39,29,8
2036-10-21,Men's Athletic Footwear,West,West Gear,Online,Utah,23,28,12
2036-10-22,Men's Athletic Footwear,West,West Gear,Online,Utah,25,24,9
2036-10-23,Men's Athletic Footwear,West,West Gear,Online,Utah,20,22,11
2036-10-24,Men's Athletic Footwear,West,West Gear,Online,Utah,34,45,13
2036-10-25,Men's Athletic Footwear,West,West Gear,Online,Utah,29,46,16
2036-10-26,Men's Athletic Footwear,West,West Gear,Online,Utah,24,27,11
2036-10-27,Men's Athletic Footwear,West,West Gear,Online,Utah,28,41,15
2036-10-28,Men's Athletic Footwear,West,West Gear,Online,Utah,29,29,10
2036-10-29,Men's Athletic Footwear,West,West Gear,Online,Utah,19,19,10
2036-10-30,Men's Athletic Footwear,West,West Gear,Online,Utah,28,29,10
2036-10-31,Men's Street Footwear,West,West Gear,Online,Utah,27,49,18
2036-11-01,Men's Street Footwear,West,West Gear,Online,Utah,29,43,15
2036-11-02,Men's Street Footwear,West,West Gear,Online,Utah,33,67,20
2036-11-03,Men's Street Footwear,West,West Gear,Online,Utah,28,48,17
2036-11-04,Men's Street Footwear,West,West Gear,Online,Utah,28,51,18
2036-11-05,Men's Street Footwear,West,West Gear,Online,Utah,32,56,17
2036-11-06,Men's Street Footwear,West,West Gear,Online,Utah,29,49,17
2036-11-07,Men's Street Footwear,West,West Gear,Online,Utah,29,49,17
2036-11-08,Men's Street Footwear,West,West Gear,Online,Utah,34,76,22
2036-11-09,Men's Street Footwear,West,West Gear,Online,Utah,39,79,20
2036-11-10,Women's Apparel,West,West Gear,Online,Utah,24,27,11
2036-11-11,Women's Apparel,West,West Gear,Online,Utah,32,49,15
2036-11-12,Women's Apparel,West,West Gear,Online,Utah,38,57,15
2036-11-13,Women's Apparel,West,West Gear,Online,Utah,42,53,13
2036-11-14,Women's Apparel,West,West Gear,Online,Utah,24,31,13
2036-11-15,Women's Apparel,West,West Gear,Online,Utah,32,33,10
2036-11-16,Women's Apparel,West,West Gear,Online,Utah,24,29,12
2036-11-17,Women's Apparel,West,West Gear,Online,Utah,29,29,10
2036-11-18,Women's Apparel,West,West Gear,Online,Utah,38,57,15
2036-11-19,Women's Apparel,West,West Gear,Online,Utah,43,49,11
2036-11-20,Women's Apparel,West,West Gear,Online,Utah,44,53,12
2036-11-21,Women's Athletic Footwear,West,West Gear,Online,Utah,19,17,9
2036-11-22,Women's Athletic Footwear,West,West Gear,Online,Utah,23,26,12
2036-11-23,Women's Athletic Footwear,West,West Gear,Online,Utah,10,9,9
2036-11-24,Women's Athletic Footwear,West,West Gear,Online,Utah,19,21,11
2036-11-25,Women's Athletic Footwear,West,West Gear,Online,Utah,19,21,11
2036-11-26,Women's Athletic Footwear,West,West Gear,Online,Utah,27,30,11
2036-11-27,Women's Athletic Footwear,West,West Gear,Online,Utah,18,13,7
2036-11-28,Women's Athletic Footwear,West,West Gear,Online,Utah,19,19,10
2036-11-29,Women's Athletic Footwear,West,West Gear,Online,Utah,23,17,7
2036-11-30,Women's Athletic Footwear,West,West Gear,Online,Utah,19,14,7
2036-12-01,Women's Athletic Footwear,West,West Gear,Online,Utah,23,17,7
2036-12-02,Women's Street Footwear,West,West Gear,Online,Utah,14,14,10
2036-12-03,Women's Street Footwear,West,West Gear,Online,Utah,29,33,11
2036-12-04,Women's Street Footwear,West,West Gear,Online,Utah,19,18,9
2036-12-05,Women's Street Footwear,West,West Gear,Online,Utah,24,33,14
2036-12-06,Women's Street Footwear,West,West Gear,Online,Utah,19,17,9
2036-12-07,Women's Street Footwear,West,West Gear,Online,Utah,19,22,12
2036-12-08,Women's Street Footwear,West,West Gear,Online,Utah,29,33,11
2036-12-09,Women's Street Footwear,West,West Gear,Online,Utah,9,8,9
2036-12-10,Women's Street Footwear,West,West Gear,Online,Utah,18,20,11
2036-12-11,Women's Street Footwear,West,West Gear,Online,Utah,25,25,10
2036-12-12,Men's Apparel,Midwest,Kohl's,Online,Montana,42,52,12
2036-12-13,Men's Apparel,Midwest,Kohl's,Online,Montana,52,55,11
2036-12-14,Men's Apparel,Midwest,Kohl's,Online,Montana,48,29,6
2036-12-15,Men's Apparel,Midwest,Kohl's,Online,Montana,48,28,6
2036-12-16,Men's Apparel,Midwest,Kohl's,Online,Montana,50,50,10
2036-12-17,Men's Apparel,Midwest,Kohl's,Online,Montana,53,64,12
2036-12-18,Men's Apparel,Midwest,Kohl's,Online,Montana,41,25,6
2036-12-19,Men's Apparel,Midwest,Kohl's,Online,Montana,41,31,8
2036-12-20,Men's Apparel,Midwest,Kohl's,Online,Montana,44,25,6
2036-12-21,Men's Apparel,Midwest,Kohl's,Online,Montana,51,58,11
2036-12-22,Men's Apparel,Midwest,Kohl's,Online,Montana,47,36,8
2036-12-23,Men's Apparel,Midwest,Kohl's,Online,Montana,54,53,10
2036-12-24,Men's Athletic Footwear,Midwest,Kohl's,Online,Minnesota,43,55,13
2036-12-25,Men's Athletic Footwear,Midwest,Kohl's,Online,Montana,41,47,12
2036-12-26,Men's Athletic Footwear,Midwest,Kohl's,Online,Montana,42,62,15
2036-12-27,Men's Athletic Footwear,Midwest,Kohl's,Online,Montana,42,73,17
2036-12-28,Men's Athletic Footwear,Midwest,Kohl's,Online,Montana,41,64,16
2036-12-29,Men's Athletic Footwear,Midwest,Kohl's,Online,Montana,45,82,18
